t_sec,angular_x,angular_y,angular_z,linear_x,linear_y,linear_z,imputed,trial_id,smoothed_sigma_s
9.726,-1.5510342539510888,0.0,0.0,-1.980308025166701e+32,-1.4381093249390398,2.017188271668902e+22,0,pressure_servo_20250728_145331.db3_export,0.05
9.776,-1.5503099110729204,0.0,0.0,-1.0031957667704876e+33,-1.3844266306174693,3.9906063934647886e+19,0,pressure_servo_20250728_145331.db3_export,0.05
9.826,-1.5502742182569411,0.0,0.0,-2.172447424400736e+33,-1.1825972219125052,3.0193141797084355e+18,0,pressure_servo_20250728_145331.db3_export,0.05
9.876,-1.5512299937739555,0.0,0.0,-2.172447424400736e+33,-0.5458095187407626,-8169978447305621.0,0,pressure_servo_20250728_145331.db3_export,0.05
9.926,-1.5506820552061722,0.0,0.0,-1.0031957667704876e+33,0.4512477769208954,-3772401082490075.0,0,pressure_servo_20250728_145331.db3_export,0.05
9.976,-1.5397821346331912,0.0,0.0,-1.9803076679035297e+32,1.082271271042574,-744721225435639.9,0,pressure_servo_20250728_145331.db3_export,0.05
10.026,-1.517895183679834,0.0,0.0,-1.502225355692749e+31,1.2765765261830675,158310462279992.38,0,pressure_servo_20250728_145331.db3_export,0.05
10.076,-1.4935926180988162,-1.4268415288940354e+24,0.004942848229213,2827337591107292.5,1.336255413123442,2617219555923202.5,0,pressure_servo_20250728_145331.db3_export,0.05
10.126,-1.4611002934476376,-1.8809329837526528e+25,0.0651590669302754,2225354815595511.2,1.3710340278986033,1.172959696949378e+16,0,pressure_servo_20250728_145331.db3_export,0.05
10.176,-1.4173875972839824,-9.599881694115698e+25,0.3325580120253067,961980206136754.2,1.3968723953228277,1.9338836948349644e+16,0,pressure_servo_20250728_145331.db3_export,0.05
10.226,-1.3438369765794498,-2.150343332738854e+26,0.744919496607796,187094491773597.03,1.374102536001614,1.1729597532357558e+16,0,pressure_servo_20250728_145331.db3_export,0.05
10.276,-1.126348109335369,-2.452945430536079e+26,0.8497465718620837,14192863329696.137,1.170296414884602,2617226975871569.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.326,-0.6846502814829123,-1.595054868024558e+26,0.5525570969345137,-16886217.40862943,0.7139548514121702,214835072712848.56,0,pressure_servo_20250728_145331.db3_export,0.05
10.376,-0.2456503274384335,-5.776078377156527e+25,0.2000942515350944,-19269027.352440227,0.2562866475324584,-1.9123015401178197e-18,0,pressure_servo_20250728_145331.db3_export,0.05
10.426,-0.0430311172881679,-1.0118085683210283e+25,0.0350509575797442,-3375398.6191595173,0.0448943052686325,-3.349821379081115e-19,0,pressure_servo_20250728_145331.db3_export,0.05
10.476,-0.0030341008716377,-7.134207644470177e+23,0.0024714241146065,-237997.53615351388,0.0031654732512507,-2.3619409875038362e-20,0,pressure_servo_20250728_145331.db3_export,0.05
10.526,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.576,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.626,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.676,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.726,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.776,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.826,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.876,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.926,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
10.976,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.026,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.076,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.126,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.176,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.226,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.276,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.326,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.376,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.426,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.476,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.526,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.576,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.626,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.676,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.726,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.776,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.826,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.876,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.926,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
11.976,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.026,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.076,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.126,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.176,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.226,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.276,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.326,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.376,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.426,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.476,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.526,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.576,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.626,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.676,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.726,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.776,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.826,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.876,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.926,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
12.976,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.026,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.076,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.126,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.176,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.226,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.276,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.326,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.376,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.426,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.476,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.526,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.576,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.626,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.676,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.726,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.776,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.826,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.876,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.926,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
13.976,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.026,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.076,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.126,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.176,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.226,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.276,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.326,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.376,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.426,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.476,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.526,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.576,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.626,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.676,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.726,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.776,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.826,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.876,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.926,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
14.976,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.026,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.076,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.126,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.176,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.226,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.276,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.326,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.376,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.426,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.476,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.526,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.576,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.626,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.676,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.726,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.776,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
15.826,0.0,0.0,0.0,0.0,0.0,0.0,0,pressure_servo_20250728_145331.db3_export,0.05
9.27,0.0,-1.1109766207690289e-23,1.1017520451923712,0.0,0.0,0.0,0,pressure_servo_20250728_145654.db3_export,0.05
9.32,0.0,-1.4953753748763525e-23,1.4829590891479711,0.0,0.0,0.0,0,pressure_servo_20250728_145654.db3_export,0.05
9.37,0.0,-1.5811463304411764e-23,1.5680178779154936,0.0,0.0,0.0,0,pressure_servo_20250728_145654.db3_export,0.05
9.42,0.0,-1.5881868392106853e-23,1.5749999284744265,0.0,0.0,0.0,0,pressure_servo_20250728_145654.db3_export,0.05
9.47,-0.0066824541335597,-1.581146330441176e-23,1.568017877915494,2450864540718.545,0.006428019416066,8.397219266787803e-30,0,pressure_servo_20250728_145654.db3_export,0.05
9.52,-0.0880914112583297,-1.4953753748763522e-23,1.4829590891479714,32308507006524.52,0.0847373271315755,1.1069629227113308e-28,0,pressure_servo_20250728_145654.db3_export,0.05
9.57,-0.453139997864543,-1.1109766207690289e-23,1.1017520451923717,163670312370870.25,0.4359634729593223,1.3086353667320703e+30,0,pressure_servo_20250728_145654.db3_export,0.05
9.62,-1.0570990955684414,-4.772102184416565e-24,0.473247883282055,354432465066718.6,1.017862409482282,1.7251077818708497e+31,0,pressure_servo_20250728_145654.db3_export,0.05
9.67,-1.433006878344581,2.2419232429070583e+25,0.097498240583586,354432465063104.75,1.3836218705582384,9.182322173031608e+33,0,pressure_servo_20250728_145654.db3_export,0.05
9.72,-1.534708795062646,2.955413960998304e+26,0.0789242096721967,163670312323230.78,1.488014917003587,1.200831171766246e+35,0,pressure_servo_20250728_145654.db3_export,0.05
9.77,-1.5629222292948657,1.4971707794610883e+27,0.3699880234062748,32308506765189.69,1.5178544211327725,6.075545752585103e+35,0,pressure_servo_20250728_145654.db3_export,0.05
9.82,-1.5827797671050547,3.242163605014892e+27,0.8622447863448871,2450864018101.497,1.5362198720838502,1.315353347689218e+36,0,pressure_servo_20250728_145654.db3_export,0.05
9.87,-1.592858259030546,3.242163605014906e+27,1.1646707976234298,-6.351506007387606e+25,1.5485084604461052,1.315283207254493e+36,0,pressure_servo_20250728_145654.db3_export,0.05
9.92,-1.5939456992333016,1.49717077946128e+27,1.2384389289828066,-8.372868958375896e+26,1.555857305505819,6.07366635222154e+35,0,pressure_servo_20250728_145654.db3_export,0.05
9.97,-1.5934847908318692,2.9554139610080005e+26,1.247984783680231,-4.2415766150413686e+27,1.559051205280899,1.1989386850490146e+35,0,pressure_servo_20250728_145654.db3_export,0.05
10.02,-1.5935577314181522,2.241923243117034e+25,1.2483441493649337,-9.185248281508288e+27,1.559317882910074,9.094930660488116e+33,1,pressure_servo_20250728_145654.db3_export,0.05
10.07,-1.5937168778913238,2099755614877767.2,1.2479972481174733,-9.185248281508152e+27,1.5590604050209904,3.913319827843833e+17,0,pressure_servo_20250728_145654.db3_export,0.05
10.12,-1.593735011539933,969628103007223.2,1.2478836692668511,-4.24157661503958e+27,1.558976129815217,6.855049869219729e+16,0,pressure_servo_20250728_145654.db3_export,0.05
10.17,-1.5934715836915254,191404574030079.44,1.2481006349154689,-8.372868958285309e+26,1.559138679557872,4833458690843486.0,0,pressure_servo_20250728_145654.db3_export,0.05
10.22,-1.5929133457303042,14519632191473.504,1.248621441876947,-6.351506005425956e+25,1.5595435046494557,-0.000133078215701,0,pressure_servo_20250728_145654.db3_export,0.05
10.27,-1.5922225268338233,22158565493236.8,1.2492798328296948,1.9616352396816776e+16,1.5601162855247976,-2.588270251096032e-05,0,pressure_servo_20250728_145654.db3_export,0.05
10.32,-1.5914481672367813,292105064287199.6,1.2500119123836255,9058452197681194.0,1.5608216153904055,-1.9718203762943856e-06,0,pressure_servo_20250728_145654.db3_export,0.05
10.37,-1.5908038374399762,1479762807382680.5,1.250566129579173,1788137214666325.8,1.5614365123611127,-3.57374465594498e+28,0,pressure_servo_20250728_145654.db3_export,0.05
10.42,-1.5902987778712554,3204466173109415.5,1.2509358176692515,135644791521150.94,1.5619397118064977,-4.7110867344091015e+29,0,pressure_servo_20250728_145654.db3_export,0.05
10.47,-1.5899520400750282,3204466173071588.0,1.251175724426819,7.28100331250721e+22,1.5622920669230105,-2.386569695935775e+30,0,pressure_servo_20250728_145654.db3_export,0.05
10.52,-1.5897234495412491,1479762806879697.0,1.2513329908275097,9.598178219498852e+23,1.562525502172386,-5.168180888341689e+30,0,pressure_servo_20250728_145654.db3_export,0.05
10.57,-1.5895657178019686,292105061205069.44,1.2514350412015447,4.862300901305714e+24,1.5626770093657991,-5.16818092490985e+30,0,pressure_servo_20250728_145654.db3_export,0.05
10.62,-1.5894125642178103,22158552982195.863,1.251522915098808,1.052944342429588e+25,1.5628074988044065,-2.3865701779953345e+30,0,pressure_servo_20250728_145654.db3_export,0.05
10.67,-1.5891388174580443,-5529880.75840727,1.2516768396460822,1.052944342429588e+25,1.5630360033516204,-4.711111154862415e+29,0,pressure_servo_20250728_145654.db3_export,0.05
10.72,-1.5887287916109896,-2553748.568670024,1.2519070742007,4.862300901305715e+24,1.5633777514587797,-3.574273487431924e+28,0,pressure_servo_20250728_145654.db3_export,0.05
10.77,-1.5883399414251416,-504523.0402547722,1.252120563027153,9.598178219498858e+23,1.5636946594730423,-5.28831486943766e+24,0,pressure_servo_20250728_145654.db3_export,0.05
10.82,-1.5880164580210177,-39157.89127581475,1.252295064230529,7.281003312507232e+22,1.5639537171165592,-2.4420453313537454e+24,0,pressure_servo_20250728_145654.db3_export,0.05
10.87,-1.5878632853106736,-1203.143971752909,1.2523863322637403,-746931.7398515694,1.5640892135078217,-4.820595596400781e+23,0,pressure_servo_20250728_145654.db3_export,0.05
10.92,-1.587860564939344,-1198.7065609802453,1.252405343580694,-9846417.502572604,1.5641174311177797,-3.656816160590351e+22,0,pressure_servo_20250728_145654.db3_export,0.05
10.97,-1.58788842225245,-9321561.436452746,1.2524025410741562,-1.6907887675810352e+31,1.564113240092894,-3820186635483427.0,0,pressure_servo_20250728_145654.db3_export,0.05
11.02,-1.5879226093023275,-122870019.6976449,1.2523892522504074,-2.2288812717462263e+32,1.5640934638732125,-8272716906157467.0,0,pressure_servo_20250728_145654.db3_export,0.05
11.07,-1.587992135751597,-622440214.5339869,1.2523543270526225,-1.1291196275662565e+33,1.5640415964868608,-8272716726685525.0,0,pressure_servo_20250728_145654.db3_export,0.05
11.12,-1.588086212060461,-1347910875.4671383,1.2523015109600728,-2.4451389329953392e+33,1.563963200360444,-3820186154591577.0,0,pressure_servo_20250728_145654.db3_export,0.05
11.17,-1.5881162860531015,-1347910869.7984276,1.2522664441348672,-2.4451389329953392e+33,1.5639111509713104,-754104062891568.1,0,pressure_servo_20250728_145654.db3_export,0.05
11.22,-1.5880803836151969,-622440139.806244,1.252251429935926,-1.1291196275662565e+33,1.5638888600112086,-57204774885181.48,0,pressure_servo_20250728_145654.db3_export,0.05
11.27,-1.5880503384755231,-122869635.46879192,1.2522397597010415,-2.2288812717462623e+32,1.5638715290978351,44139526.26750144,0,pressure_servo_20250728_145654.db3_export,0.05
11.32,-1.5880281210509364,-9320666.92653619,1.2522321933704976,-1.6907887675857345e+31,1.563860289409431,3348344.1296525327,0,pressure_servo_20250728_145654.db3_export,0.05
11.37,-1.5879575006883837,-8.15158969033963e-12,1.2522514828976106,-2.4161927192110783e+20,1.5638889218008685,9.770068646997732e+20,0,pressure_servo_20250728_145654.db3_export,0.05
11.42,-1.5878381281622564,-1.89839290119948e-11,1.25229442622223,-5.625054784203119e+20,1.5639526727674116,1.2879387093470598e+22,0,pressure_servo_20250728_145654.db3_export,0.05
11.47,-1.5877457755352415,-146459618.15074077,1.25232272510511,-7.53568077183789e+20,1.5639946842275927,6.52451476110609e+22,0,pressure_servo_20250728_145654.db3_export,0.05
11.52,-1.587664074843514,-1930703031.7590773,1.252345187172448,-7.535680771837892e+20,1.564028032897358,1.4129012260348072e+23,0,pressure_servo_20250728_145654.db3_export,0.05
11.57,-1.5874909935859745,-9780667619.199495,1.2524206773791065,-5.625054784557991e+20,1.5641401122909242,1.4129012260348072e+23,0,pressure_servo_20250728_145654.db3_export,0.05
11.62,-1.587209224659695,-21180298882.89068,1.2525592680967146,-2.416192723889179e+20,1.5643458630662537,6.52451476110609e+22,0,pressure_servo_20250728_145654.db3_export,0.05
11.67,-1.5869193985776875,9.709480582852992e+32,1.2527107387894167,-4.699195177032061e+19,1.564570682658237,-4.272109189247531e+21,0,pressure_servo_20250728_145654.db3_export,0.05
11.72,-1.5866473717400698,1.279951691450272e+34,1.2528600649625514,-3.564728889163398e+18,1.564792277483834,-2.2512248929926004e+23,0,pressure_servo_20250728_145654.db3_export,0.05
11.77,-1.5864666785583348,6.484053661686829e+34,1.2529617547945286,-5131994034800.274,1.564943210257493,4.3323984126634655e+26,0,pressure_servo_20250728_145654.db3_export,0.05
11.82,-1.5863854360067418,1.404139266093056e+35,1.2530130151131085,-2369859280816.9854,1.5650193412216935,5.723800292530041e+27,0,pressure_servo_20250728_145654.db3_export,0.05
11.87,-1.586412381196984,1.404139266093067e+35,1.2530184419546055,-467810038788.5612,1.5650274275290972,2.900604498117239e+28,0,pressure_servo_20250728_145654.db3_export,0.05
11.92,-1.5865139784958482,6.4840536616871205e+34,1.2529934300876195,-35487218138.1676,1.5649903094303812,6.281759674483375e+28,0,pressure_servo_20250728_145654.db3_export,0.05
11.97,-1.5795299189450658,1.2799516914505649e+34,1.2474276188245317,4.6252637414804406e-08,1.5580359672754749,6.28185160333048e+28,0,pressure_servo_20250728_145654.db3_export,0.05
12.02,-1.4938315860714315,9.709480582866514e+32,1.179767058121672,3.508640895469537e-09,1.4735297546630035,2.9008508198136324e+28,0,pressure_servo_20250728_145654.db3_export,0.05
12.07,-1.1098170691028262,2.669345538940113e+20,0.8765030644863767,9.540358016994632e-31,1.094754027827092,5.72628066099026e+27,0,pressure_servo_20250728_145654.db3_export,0.05
12.12,-0.4767104431445562,2.0249169314783908e+19,0.3764948286551355,7.236957317479772e-32,0.4702429272185804,4.343852292335646e+26,0,pressure_servo_20250728_145654.db3_export,0.05
